gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
abhd18,564.4889079805833,-1.12870024753714,0.16292039945540499,-6.927924626443669,4.270591588165965e-12,8.762528626143167e-11
abhd2,4006.1689250373233,2.189531969328667,0.2646375191085622,8.27370199321758,1.2986250352715877e-16,5.2295779437632275e-15
abhd3,1183.4084629298188,-0.05591090945163372,0.13962877872238896,-0.40042539914207964,0.6888432198413299,0.7942510184805589
abhd4,906.1251716500316,0.8146595980411963,0.09253003648514618,8.804271877402462,1.3170477978007419e-18,6.687357912456375e-17
abhd5,922.4596756854559,0.009723788481279732,0.25174779851936296,0.03862511822732716,0.969189275782983,0.9815869415930277
abhd6,286.54602050462285,-0.47044197052828685,0.17091462474852837,-2.7524968750945784,0.005914271086487462,0.017456317398069774
abhd8,119.79609596852389,0.5148107516934729,0.22916509828353893,2.2464622909397547,0.024674412299199432,0.058558376623366784
abi1,1125.4793184924117,0.1698162504248701,0.0792012682708314,2.1441102413180775,0.03202405467224979,0.07303256341365476
abi2,312.6040012210976,0.8001256760419719,0.21099715266638666,3.7921159879681996,0.00014936911664322294,0.0007033799733327037
abi3,176.88260101618414,0.6829727813511008,0.1526464852605429,4.474212296374703,7.669351420582869e-06,4.880939637059415e-05
abi3bp,128.32716492010817,-1.7548433353371826,0.2824753003073266,-6.212377979341746,5.218870394432441e-10,7.674422844446613e-09
abl1,588.772383208457,0.43228623064290495,0.11879543451106293,3.6389128287808727,0.00027379145016741485,0.001201287846789653
abl2,426.77810929557154,0.6166658338562782,0.1692133235893326,3.6443101569996785,0.00026810994760542066,0.0011789434595991105
ablim1,833.6348343586343,0.23323443375082917,0.1677645589754379,1.3902485434064569,0.1644534173029698,0.2763700911480776
ablim2,64.30332407393779,0.11577292922838808,0.20887309989614647,0.5542740031433028,0.5793913390839082,0.7059899335642021
ablim3,402.9146897849282,-0.8348510444992336,0.2229413135019083,-3.744712145925738,0.00018060071889512355,0.0008322717772430981
abo,0.3454539842027195,-0.4124432065146778,2.8083673238489486,-0.14686227225768048,0.8832407313353315,
abr,407.79740456050007,1.696921066832802,0.13482082279794222,12.586490956044681,2.505666858095439e-36,7.63356855420641e-34
abra,7.104794277739972,-0.29497970041121985,0.7771857330999061,-0.37954852726729177,0.7042805756018092,0.8064870065765447
abracl,286.8884456585748,0.5950927978014289,0.11899730984892687,5.000892865199469,5.706541811943357e-07,4.67396124795875e-06
abt1,202.07123368356986,-0.22926228883728259,0.10052009588696403,-2.2807607455437626,0.022562608401899713,0.05421680283680085
abtb1,424.9420208071753,-0.46548203885958594,0.17220198697595906,-2.7031165379326976,0.006869265753034242,0.019869120797321334
abtb2,415.49465254085425,-0.36419230299179384,0.1855258167258893,-1.9630276228880894,0.049642964449444,0.10547248389850034
acaa2,13986.33078716259,-0.6782755255524163,0.15319323732045623,-4.427581382940359,9.52956215520153e-06,5.9196491153809505e-05
acaca,4268.6614314999115,0.32423915298169953,0.14607847901329346,2.2196230079325585,0.02644436912261496,0.062096412346569374
acacb,1715.5817302558778,-0.8110662648686993,0.26601540743522045,-3.0489446934242284,0.0022964675490501924,0.00769920962497354
acad10,603.2770505544015,0.3927775932410383,0.22974667806995208,1.7096116319969048,0.08733771323649618,0.16684170028574938
acad11,6492.899605809212,-0.9771863683336863,0.11467412430585411,-8.521419930161185,1.5760895801434382e-17,6.945697917022057e-16
acad8,1189.8544838437415,-0.9111232871248282,0.1558980805588848,-5.844352180979449,5.0854338168292955e-09,6.154341062957318e-08
acad9,1743.8872715291154,0.16216595954132887,0.1478458954195381,1.0968580431749906,0.27270345230586457,0.4097862085153749
acadl,2172.920021692551,0.13370830973823722,0.11331639528837086,1.1799555518684868,0.23801789356217073,0.3690974172275371
acadm,5671.455388281626,0.25327515622286445,0.1478676911192173,1.7128498748158794,0.08674016185991112,0.16590372980821544
acads,2696.7707550790096,0.09084910641311662,0.1874660039894178,0.4846164343389158,0.6279484537625648,0.746781197473573
acadsb,3565.4433121339775,-1.4120643041375471,0.17446380865499683,-8.093737692783678,5.786122095373763e-16,2.0664144678446877e-14
acadvl,7363.350742594819,-0.4551211340901453,0.12820023657721943,-3.550080298143679,0.0003851136654210309,0.0016212024353290258
acan,0.171645166387988,-0.4124445901121458,3.3214899349029094,-0.12417457171195732,0.9011770552273813,
acap1,53.77854214238773,0.2042650264492884,0.18341433086878225,1.113680842068023,0.26541613097950767,0.40106980405988274
acap2,861.523739910216,0.3666317496127641,0.11420826549066564,3.210203289907501,0.0013264112811806643,0.004785872217936619
acap3,87.4264638719652,0.4248037185311923,0.1873947280331956,2.266892580115389,0.02339678860922086,0.055904960881435824
acat1,6424.809572179886,-0.6370906814727334,0.14396012225248708,-4.425466382665057,9.623414314535656e-06,5.975300319180447e-05
